,userId,movieId,rating,title,totalRatingCount
12912,599,2571,5.0,"Matrix, The (1999)",278
12913,600,2571,3.0,"Matrix, The (1999)",278
12914,601,2571,5.0,"Matrix, The (1999)",278
12915,603,2571,5.0,"Matrix, The (1999)",278
12916,606,2571,5.0,"Matrix, The (1999)",278
12917,607,2571,5.0,"Matrix, The (1999)",278
12918,608,2571,5.0,"Matrix, The (1999)",278
12919,610,2571,5.0,"Matrix, The (1999)",278
12997,1,2617,2.0,"Mummy, The (1999)",87
12998,19,2617,3.0,"Mummy, The (1999)",87
12999,20,2617,2.5,"Mummy, The (1999)",87
13000,21,2617,3.5,"Mummy, The (1999)",87
13001,24,2617,3.5,"Mummy, The (1999)",87
13002,34,2617,4.0,"Mummy, The (1999)",87
13003,48,2617,4.5,"Mummy, The (1999)",87
13004,51,2617,0.5,"Mummy, The (1999)",87
13005,57,2617,3.0,"Mummy, The (1999)",87
13006,62,2617,3.0,"Mummy, The (1999)",87
13007,64,2617,3.5,"Mummy, The (1999)",87
13008,66,2617,2.0,"Mummy, The (1999)",87
13009,68,2617,4.0,"Mummy, The (1999)",87
13010,82,2617,3.5,"Mummy, The (1999)",87
13011,91,2617,3.0,"Mummy, The (1999)",87
13012,93,2617,4.0,"Mummy, The (1999)",87
13013,106,2617,4.5,"Mummy, The (1999)",87
13014,111,2617,3.5,"Mummy, The (1999)",87
13015,115,2617,4.0,"Mummy, The (1999)",87
13016,116,2617,2.0,"Mummy, The (1999)",87
13017,140,2617,2.0,"Mummy, The (1999)",87
13018,153,2617,0.5,"Mummy, The (1999)",87
13019,156,2617,3.5,"Mummy, The (1999)",87
13020,160,2617,1.0,"Mummy, The (1999)",87
13021,161,2617,4.0,"Mummy, The (1999)",87
13022,165,2617,3.0,"Mummy, The (1999)",87
13023,169,2617,3.0,"Mummy, The (1999)",87
13024,177,2617,3.5,"Mummy, The (1999)",87
13025,182,2617,2.0,"Mummy, The (1999)",87
13026,186,2617,5.0,"Mummy, The (1999)",87
13027,200,2617,4.0,"Mummy, The (1999)",87
13028,208,2617,3.0,"Mummy, The (1999)",87
13029,217,2617,3.0,"Mummy, The (1999)",87
13030,219,2617,3.0,"Mummy, The (1999)",87
13031,226,2617,3.5,"Mummy, The (1999)",87
13032,230,2617,3.5,"Mummy, The (1999)",87
13033,232,2617,3.0,"Mummy, The (1999)",87
13034,234,2617,4.0,"Mummy, The (1999)",87
13035,249,2617,4.0,"Mummy, The (1999)",87
13036,274,2617,3.5,"Mummy, The (1999)",87
13037,288,2617,2.0,"Mummy, The (1999)",87
13038,294,2617,3.0,"Mummy, The (1999)",87
13039,301,2617,0.5,"Mummy, The (1999)",87
13040,312,2617,3.0,"Mummy, The (1999)",87
13041,313,2617,4.0,"Mummy, The (1999)",87
13042,318,2617,3.0,"Mummy, The (1999)",87
13043,322,2617,3.5,"Mummy, The (1999)",87
13044,332,2617,4.0,"Mummy, The (1999)",87
13045,344,2617,2.0,"Mummy, The (1999)",87
13046,368,2617,2.0,"Mummy, The (1999)",87
13047,380,2617,5.0,"Mummy, The (1999)",87
13048,381,2617,4.0,"Mummy, The (1999)",87
13049,387,2617,1.0,"Mummy, The (1999)",87
13050,414,2617,2.0,"Mummy, The (1999)",87
13051,415,2617,2.5,"Mummy, The (1999)",87
13052,418,2617,0.5,"Mummy, The (1999)",87
13053,419,2617,2.0,"Mummy, The (1999)",87
13054,420,2617,3.5,"Mummy, The (1999)",87
13055,425,2617,3.5,"Mummy, The (1999)",87
13056,428,2617,2.0,"Mummy, The (1999)",87
13057,438,2617,4.0,"Mummy, The (1999)",87
13058,448,2617,2.0,"Mummy, The (1999)",87
13059,449,2617,2.5,"Mummy, The (1999)",87
13060,452,2617,5.0,"Mummy, The (1999)",87
13061,453,2617,4.0,"Mummy, The (1999)",87
13062,475,2617,5.0,"Mummy, The (1999)",87
13063,477,2617,0.5,"Mummy, The (1999)",87
13064,480,2617,3.0,"Mummy, The (1999)",87
13065,483,2617,3.0,"Mummy, The (1999)",87
13066,489,2617,2.5,"Mummy, The (1999)",87
13067,490,2617,2.5,"Mummy, The (1999)",87
13068,520,2617,5.0,"Mummy, The (1999)",87
13069,534,2617,4.5,"Mummy, The (1999)",87
13070,535,2617,1.0,"Mummy, The (1999)",87
13071,554,2617,4.0,"Mummy, The (1999)",87
13072,557,2617,4.5,"Mummy, The (1999)",87
13073,561,2617,3.5,"Mummy, The (1999)",87
13074,573,2617,5.0,"Mummy, The (1999)",87
13075,575,2617,3.0,"Mummy, The (1999)",87
13076,590,2617,3.5,"Mummy, The (1999)",87
13077,594,2617,3.5,"Mummy, The (1999)",87
13078,599,2617,3.0,"Mummy, The (1999)",87
13079,600,2617,2.5,"Mummy, The (1999)",87
13080,603,2617,4.0,"Mummy, The (1999)",87
13081,605,2617,5.0,"Mummy, The (1999)",87
13082,607,2617,3.0,"Mummy, The (1999)",87
13083,608,2617,4.0,"Mummy, The (1999)",87
13084,1,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13085,4,2628,1.0,Star Wars: Episode I - The Phantom Menace (1999),140
13086,7,2628,1.5,Star Wars: Episode I - The Phantom Menace (1999),140
13087,19,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13088,21,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13089,27,2628,5.0,Star Wars: Episode I - The Phantom Menace (1999),140
13090,28,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13091,34,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13092,42,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13093,45,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13094,57,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13095,62,2628,4.5,Star Wars: Episode I - The Phantom Menace (1999),140
13096,66,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13097,68,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13098,69,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13099,75,2628,1.0,Star Wars: Episode I - The Phantom Menace (1999),140
13100,76,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13101,82,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13102,86,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13103,91,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13104,93,2628,5.0,Star Wars: Episode I - The Phantom Menace (1999),140
13105,96,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13106,103,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13107,104,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13108,129,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13109,132,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13110,135,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13111,137,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13112,140,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13113,155,2628,5.0,Star Wars: Episode I - The Phantom Menace (1999),140
13114,160,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13115,166,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13116,169,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13117,177,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13118,182,2628,1.5,Star Wars: Episode I - The Phantom Menace (1999),140
13119,186,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13120,187,2628,1.5,Star Wars: Episode I - The Phantom Menace (1999),140
13121,197,2628,5.0,Star Wars: Episode I - The Phantom Menace (1999),140
13122,198,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13123,199,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13124,200,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13125,201,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13126,202,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13127,208,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13128,209,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13129,210,2628,5.0,Star Wars: Episode I - The Phantom Menace (1999),140
13130,217,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13131,219,2628,1.0,Star Wars: Episode I - The Phantom Menace (1999),140
13132,220,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13133,223,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13134,225,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13135,226,2628,2.5,Star Wars: Episode I - The Phantom Menace (1999),140
13136,232,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13137,234,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13138,237,2628,2.5,Star Wars: Episode I - The Phantom Menace (1999),140
13139,239,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13140,249,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13141,263,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13142,265,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13143,268,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13144,274,2628,2.5,Star Wars: Episode I - The Phantom Menace (1999),140
13145,288,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13146,292,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13147,294,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13148,296,2628,1.0,Star Wars: Episode I - The Phantom Menace (1999),140
13149,298,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13150,299,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13151,304,2628,5.0,Star Wars: Episode I - The Phantom Menace (1999),140
13152,305,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13153,307,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13154,312,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13155,313,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13156,318,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13157,325,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13158,330,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13159,334,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13160,344,2628,5.0,Star Wars: Episode I - The Phantom Menace (1999),140
13161,352,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13162,354,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13163,355,2628,5.0,Star Wars: Episode I - The Phantom Menace (1999),140
13164,357,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13165,362,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13166,369,2628,2.5,Star Wars: Episode I - The Phantom Menace (1999),140
13167,370,2628,1.5,Star Wars: Episode I - The Phantom Menace (1999),140
13168,375,2628,1.5,Star Wars: Episode I - The Phantom Menace (1999),140
13169,376,2628,4.5,Star Wars: Episode I - The Phantom Menace (1999),140
13170,380,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13171,381,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13172,382,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13173,391,2628,1.0,Star Wars: Episode I - The Phantom Menace (1999),140
13174,392,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13175,412,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13176,414,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13177,422,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13178,425,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13179,428,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13180,432,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13181,434,2628,0.5,Star Wars: Episode I - The Phantom Menace (1999),140
13182,438,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13183,441,2628,4.5,Star Wars: Episode I - The Phantom Menace (1999),140
13184,448,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13185,452,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13186,453,2628,5.0,Star Wars: Episode I - The Phantom Menace (1999),140
13187,457,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13188,462,2628,0.5,Star Wars: Episode I - The Phantom Menace (1999),140
13189,465,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13190,469,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13191,474,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13192,477,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13193,480,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13194,483,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13195,489,2628,1.0,Star Wars: Episode I - The Phantom Menace (1999),140
13196,511,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13197,520,2628,1.5,Star Wars: Episode I - The Phantom Menace (1999),140
13198,522,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13199,525,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13200,534,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13201,540,2628,4.5,Star Wars: Episode I - The Phantom Menace (1999),140
13202,552,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13203,555,2628,5.0,Star Wars: Episode I - The Phantom Menace (1999),140
13204,557,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13205,560,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13206,561,2628,2.0,Star Wars: Episode I - The Phantom Menace (1999),140
13207,567,2628,0.5,Star Wars: Episode I - The Phantom Menace (1999),140
13208,570,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13209,573,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13210,580,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13211,590,2628,2.5,Star Wars: Episode I - The Phantom Menace (1999),140
13212,591,2628,5.0,Star Wars: Episode I - The Phantom Menace (1999),140
13213,593,2628,2.5,Star Wars: Episode I - The Phantom Menace (1999),140
13214,594,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13215,595,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13216,597,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13217,599,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13218,600,2628,1.0,Star Wars: Episode I - The Phantom Menace (1999),140
13219,603,2628,1.0,Star Wars: Episode I - The Phantom Menace (1999),140
13220,606,2628,3.5,Star Wars: Episode I - The Phantom Menace (1999),140
13221,607,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13222,608,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),140
13223,610,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999),140
13224,1,2640,4.0,Superman (1978),61
13225,7,2640,3.0,Superman (1978),61
13226,19,2640,3.0,Superman (1978),61
13227,27,2640,4.0,Superman (1978),61
13228,57,2640,4.0,Superman (1978),61
13229,64,2640,4.5,Superman (1978),61
13230,68,2640,3.5,Superman (1978),61
13231,75,2640,1.5,Superman (1978),61
13232,95,2640,4.5,Superman (1978),61
13233,140,2640,3.0,Superman (1978),61
13234,160,2640,4.0,Superman (1978),61
13235,164,2640,4.0,Superman (1978),61
13236,186,2640,5.0,Superman (1978),61
13237,198,2640,3.0,Superman (1978),61
13238,202,2640,4.0,Superman (1978),61
13239,217,2640,4.0,Superman (1978),61
13240,220,2640,4.0,Superman (1978),61
13241,234,2640,5.0,Superman (1978),61
13242,265,2640,4.0,Superman (1978),61
13243,268,2640,3.0,Superman (1978),61
13244,288,2640,3.5,Superman (1978),61
13245,294,2640,4.0,Superman (1978),61
13246,303,2640,5.0,Superman (1978),61
13247,307,2640,3.0,Superman (1978),61
13248,312,2640,4.0,Superman (1978),61
13249,313,2640,3.0,Superman (1978),61
13250,328,2640,5.0,Superman (1978),61
13251,368,2640,3.0,Superman (1978),61
13252,380,2640,4.0,Superman (1978),61
13253,387,2640,1.0,Superman (1978),61
13254,391,2640,4.0,Superman (1978),61
13255,414,2640,3.0,Superman (1978),61
13256,425,2640,2.5,Superman (1978),61
13257,438,2640,4.0,Superman (1978),61
13258,448,2640,3.0,Superman (1978),61
13259,452,2640,4.0,Superman (1978),61
13260,469,2640,3.0,Superman (1978),61
13261,474,2640,4.0,Superman (1978),61
13262,480,2640,2.5,Superman (1978),61
13263,482,2640,5.0,Superman (1978),61
13264,483,2640,3.5,Superman (1978),61
13265,493,2640,4.0,Superman (1978),61
13266,502,2640,5.0,Superman (1978),61
13267,510,2640,3.0,Superman (1978),61
13268,531,2640,3.0,Superman (1978),61
13269,534,2640,4.0,Superman (1978),61
13270,555,2640,3.0,Superman (1978),61
13271,561,2640,4.0,Superman (1978),61
13272,570,2640,3.0,Superman (1978),61
13273,573,2640,4.0,Superman (1978),61
13274,577,2640,4.0,Superman (1978),61
13275,580,2640,3.0,Superman (1978),61
13276,586,2640,3.5,Superman (1978),61
13277,590,2640,4.0,Superman (1978),61
13278,594,2640,4.0,Superman (1978),61
13279,596,2640,3.5,Superman (1978),61
13280,597,2640,4.0,Superman (1978),61
13281,599,2640,4.0,Superman (1978),61
13282,600,2640,3.5,Superman (1978),61
13283,603,2640,2.0,Superman (1978),61
13284,608,2640,2.5,Superman (1978),61
13359,1,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13360,19,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13361,20,2657,5.0,"Rocky Horror Picture Show, The (1975)",63
13362,45,2657,5.0,"Rocky Horror Picture Show, The (1975)",63
13363,50,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13364,64,2657,4.0,"Rocky Horror Picture Show, The (1975)",63
13365,68,2657,1.5,"Rocky Horror Picture Show, The (1975)",63
13366,91,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13367,116,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13368,125,2657,2.0,"Rocky Horror Picture Show, The (1975)",63
13369,132,2657,4.5,"Rocky Horror Picture Show, The (1975)",63
13370,156,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13371,160,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13372,167,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13373,168,2657,4.5,"Rocky Horror Picture Show, The (1975)",63
13374,177,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13375,187,2657,4.5,"Rocky Horror Picture Show, The (1975)",63
13376,218,2657,3.5,"Rocky Horror Picture Show, The (1975)",63
13377,234,2657,5.0,"Rocky Horror Picture Show, The (1975)",63
13378,236,2657,4.0,"Rocky Horror Picture Show, The (1975)",63
13379,265,2657,1.0,"Rocky Horror Picture Show, The (1975)",63
13380,274,2657,3.5,"Rocky Horror Picture Show, The (1975)",63
13381,288,2657,2.0,"Rocky Horror Picture Show, The (1975)",63
13382,292,2657,1.0,"Rocky Horror Picture Show, The (1975)",63
13383,307,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13384,310,2657,2.0,"Rocky Horror Picture Show, The (1975)",63
13385,312,2657,2.0,"Rocky Horror Picture Show, The (1975)",63
13386,313,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13387,316,2657,3.5,"Rocky Horror Picture Show, The (1975)",63
13388,330,2657,5.0,"Rocky Horror Picture Show, The (1975)",63
13389,332,2657,4.0,"Rocky Horror Picture Show, The (1975)",63
13390,356,2657,5.0,"Rocky Horror Picture Show, The (1975)",63
13391,357,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13392,368,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13393,387,2657,2.5,"Rocky Horror Picture Show, The (1975)",63
13394,409,2657,4.0,"Rocky Horror Picture Show, The (1975)",63
13395,414,2657,4.0,"Rocky Horror Picture Show, The (1975)",63
13396,420,2657,5.0,"Rocky Horror Picture Show, The (1975)",63
13397,425,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13398,428,2657,3.5,"Rocky Horror Picture Show, The (1975)",63
13399,448,2657,4.0,"Rocky Horror Picture Show, The (1975)",63
13400,452,2657,5.0,"Rocky Horror Picture Show, The (1975)",63
13401,474,2657,1.0,"Rocky Horror Picture Show, The (1975)",63
13402,477,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13403,480,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13404,483,2657,2.5,"Rocky Horror Picture Show, The (1975)",63
13405,488,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13406,489,2657,4.0,"Rocky Horror Picture Show, The (1975)",63
13407,502,2657,3.5,"Rocky Horror Picture Show, The (1975)",63
13408,509,2657,3.5,"Rocky Horror Picture Show, The (1975)",63
13409,518,2657,4.5,"Rocky Horror Picture Show, The (1975)",63
13410,520,2657,2.5,"Rocky Horror Picture Show, The (1975)",63
13411,525,2657,4.5,"Rocky Horror Picture Show, The (1975)",63
13412,527,2657,5.0,"Rocky Horror Picture Show, The (1975)",63
13413,546,2657,2.0,"Rocky Horror Picture Show, The (1975)",63
13414,552,2657,3.5,"Rocky Horror Picture Show, The (1975)",63
13415,554,2657,2.0,"Rocky Horror Picture Show, The (1975)",63
13416,577,2657,1.0,"Rocky Horror Picture Show, The (1975)",63
13417,587,2657,5.0,"Rocky Horror Picture Show, The (1975)",63
13418,590,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13419,599,2657,3.0,"Rocky Horror Picture Show, The (1975)",63
13420,600,2657,4.5,"Rocky Horror Picture Show, The (1975)",63
13421,606,2657,4.0,"Rocky Horror Picture Show, The (1975)",63
13422,1,2692,5.0,Run Lola Run (Lola rennt) (1998),75
13423,4,2692,5.0,Run Lola Run (Lola rennt) (1998),75
13424,18,2692,3.0,Run Lola Run (Lola rennt) (1998),75
13425,39,2692,5.0,Run Lola Run (Lola rennt) (1998),75
13426,41,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13427,63,2692,4.5,Run Lola Run (Lola rennt) (1998),75
13428,64,2692,5.0,Run Lola Run (Lola rennt) (1998),75
13429,68,2692,2.0,Run Lola Run (Lola rennt) (1998),75
13430,74,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13431,79,2692,5.0,Run Lola Run (Lola rennt) (1998),75
13432,91,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13433,95,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13434,101,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13435,104,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13436,110,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13437,122,2692,4.5,Run Lola Run (Lola rennt) (1998),75
13438,125,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13439,129,2692,4.5,Run Lola Run (Lola rennt) (1998),75
13440,135,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13441,156,2692,5.0,Run Lola Run (Lola rennt) (1998),75
13442,165,2692,3.0,Run Lola Run (Lola rennt) (1998),75
13443,177,2692,3.5,Run Lola Run (Lola rennt) (1998),75
13444,182,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13445,185,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13446,187,2692,3.0,Run Lola Run (Lola rennt) (1998),75
13447,195,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13448,198,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13449,199,2692,5.0,Run Lola Run (Lola rennt) (1998),75
13450,215,2692,4.5,Run Lola Run (Lola rennt) (1998),75
13451,218,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13452,220,2692,4.5,Run Lola Run (Lola rennt) (1998),75
13453,221,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13454,233,2692,3.5,Run Lola Run (Lola rennt) (1998),75
13455,246,2692,3.0,Run Lola Run (Lola rennt) (1998),75
13456,249,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13457,260,2692,4.5,Run Lola Run (Lola rennt) (1998),75
13458,263,2692,3.5,Run Lola Run (Lola rennt) (1998),75
13459,274,2692,2.5,Run Lola Run (Lola rennt) (1998),75
13460,275,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13461,286,2692,3.5,Run Lola Run (Lola rennt) (1998),75
13462,287,2692,2.5,Run Lola Run (Lola rennt) (1998),75
13463,298,2692,3.0,Run Lola Run (Lola rennt) (1998),75
13464,317,2692,3.0,Run Lola Run (Lola rennt) (1998),75
13465,318,2692,3.5,Run Lola Run (Lola rennt) (1998),75
13466,322,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13467,326,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13468,354,2692,4.5,Run Lola Run (Lola rennt) (1998),75
13469,356,2692,5.0,Run Lola Run (Lola rennt) (1998),75
13470,369,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13471,370,2692,3.5,Run Lola Run (Lola rennt) (1998),75
13472,381,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13473,387,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13474,391,2692,5.0,Run Lola Run (Lola rennt) (1998),75
13475,414,2692,5.0,Run Lola Run (Lola rennt) (1998),75
13476,425,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13477,449,2692,3.5,Run Lola Run (Lola rennt) (1998),75
13478,453,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13479,454,2692,3.5,Run Lola Run (Lola rennt) (1998),75
13480,457,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13481,474,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13482,477,2692,4.5,Run Lola Run (Lola rennt) (1998),75
13483,480,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13484,489,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13485,490,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13486,526,2692,4.5,Run Lola Run (Lola rennt) (1998),75
13487,535,2692,5.0,Run Lola Run (Lola rennt) (1998),75
13488,560,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13489,562,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13490,580,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13491,596,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13492,597,2692,4.0,Run Lola Run (Lola rennt) (1998),75
13493,599,2692,4.5,Run Lola Run (Lola rennt) (1998),75
13494,600,2692,3.5,Run Lola Run (Lola rennt) (1998),75
13495,603,2692,3.0,Run Lola Run (Lola rennt) (1998),75
13496,606,2692,4.5,Run Lola Run (Lola rennt) (1998),75
13497,1,2700,5.0,"South Park: Bigger, Longer and Uncut (1999)",76
13498,19,2700,4.0,"South Park: Bigger, Longer and Uncut (1999)",76
13499,20,2700,4.5,"South Park: Bigger, Longer and Uncut (1999)",76
13500,21,2700,2.5,"South Park: Bigger, Longer and Uncut (1999)",76
13501,39,2700,5.0,"South Park: Bigger, Longer and Uncut (1999)",76
13502,42,2700,4.0,"South Park: Bigger, Longer and Uncut (1999)",76
13503,45,2700,5.0,"South Park: Bigger, Longer and Uncut (1999)",76
13504,57,2700,4.0,"South Park: Bigger, Longer and Uncut (1999)",76
13505,64,2700,4.5,"South Park: Bigger, Longer and Uncut (1999)",76
13506,66,2700,5.0,"South Park: Bigger, Longer and Uncut (1999)",76
13507,68,2700,2.0,"South Park: Bigger, Longer and Uncut (1999)",76
